,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
195311,   1.04,   0.07,   2.99,   5.76,   1.42,   3.85,   1.01,   0.93,   3.21,   2.51,  -0.22,   1.35,   2.14,   1.49,   2.84,   0.68,   2.02,   3.21,   2.76,   3.90,   1.51,   2.07,   2.70,   3.28,   4.51
195312,  -5.85,  -3.44,  -1.99,  -1.47,   0.17,  -7.11,  -3.15,  -2.50,   0.92,   1.84,  -6.18,  -2.37,  -0.39,  -0.13,   1.94,  -4.89,  -1.55,  -0.39,   1.34,   2.15,  -1.96,  -1.85,   0.35,   1.58,   0.83
195401,  13.38,  10.41,   8.62,   5.42,   4.66,  10.68,   8.14,   7.59,   3.44,   4.19,   9.67,   8.07,   7.04,   6.98,   3.96,  10.13,   7.68,   6.30,   3.78,   5.07,   8.76,   6.80,   6.35,   2.57,   3.85
195402,   0.45,  -0.21,   0.51,   1.54,  -0.48,  -0.86,   2.63,   1.18,   1.57,   4.09,  -0.20,   2.16,   1.73,   2.80,   1.22,   0.04,  -0.52,   1.49,   2.08,   4.56,   2.20,   1.03,   1.12,   1.87,   2.37
195403,   1.71,   2.37,   0.99,   3.43,   4.56,   3.31,   0.95,   2.19,   3.17,   5.85,   2.00,   0.70,   1.92,   3.22,   3.71,   3.73,   2.45,   3.18,   3.53,   6.18,   3.89,   1.82,   3.20,   2.67,   6.27
195404,  -1.44,   0.70,   3.01,   2.30,   2.50,  -1.60,   0.73,   0.52,   1.16,   1.79,  -4.17,   0.94,   1.41,   2.76,   5.79,  -2.81,  -0.30,   3.84,   3.21,   3.78,  -2.75,   3.16,   4.19,   5.16,   6.73
195405,   4.91,   4.67,   6.20,   3.97,   0.02,   6.14,   3.75,   2.78,   4.07,   5.32,   8.88,   4.98,   4.01,   3.73,   6.14,   7.88,   5.83,   3.27,   3.69,   2.87,   3.29,   4.98,   3.08,   4.12,   1.10
195406,   0.87,   1.78,   2.08,  -0.28,   3.26,  -1.53,   1.33,   2.06,   1.66,   1.42,  -2.06,  -0.06,   2.73,   2.63,   2.64,   0.45,  -0.05,   2.05,   2.00,   3.34,  -4.73,  -1.84,   0.93,   0.18,   2.44
195407,  13.13,   8.46,   6.54,   7.25,   5.14,   5.71,   6.92,   7.32,   6.32,   9.78,   4.57,   4.98,   7.07,   8.49,   8.20,   5.83,   5.30,   5.43,   7.08,   7.52,   3.94,   6.61,   4.06,   6.04,   3.44
195408,  -0.05,   1.67,   0.69,   0.25,   0.16,   0.70,  -0.36,   2.05,   0.13,  -1.89,  -1.97,  -0.98,  -0.47,  -2.74,  -0.31,  -2.49,  -2.39,  -1.87,  -1.96,  -0.77,  -1.78,  -2.47,  -0.59,  -2.98,  -4.03
195409,   3.36,   3.45,   5.80,   3.64,   2.53,   4.68,   3.70,   4.23,   5.78,   4.95,   4.53,   3.12,   3.77,   4.98,   4.43,   4.19,   4.82,   3.99,   4.98,   6.47,   5.82,   4.65,   6.04,   8.64,   7.30
195410,  -0.12,  -0.41,  -0.53,   0.98,   0.62,  -2.34,  -1.04,   0.36,  -0.34,  -1.97,  -1.31,  -0.83,   0.44,   0.10,   0.12,  -2.79,  -1.50,  -0.41,  -1.81,   2.42,  -1.33,  -1.77,  -3.40,  -1.89,  -0.55
195411,   8.95,   6.29,   8.65,   7.61,   8.90,  11.89,   7.00,   6.72,  11.26,   8.85,   8.47,   9.59,   9.52,   9.88,  11.44,   9.05,   9.53,   7.62,  10.22,  12.00,   7.82,   6.28,   8.30,  11.38,  10.07
195412,  13.35,   9.05,   9.92,  15.40,  12.36,  11.01,   9.68,   9.96,   8.30,   9.33,  12.26,   9.62,   9.55,   8.36,   6.37,   8.79,   5.98,   5.77,   5.76,   6.07,   7.86,   3.31,   4.51,   5.47,   5.49
195501,   2.21,   3.08,   2.53,   2.80,   2.69,  -0.13,   1.40,   1.72,   1.88,   3.78,   1.21,   1.33,   0.39,   1.41,   3.05,  -0.16,  -0.76,   0.82,  -0.17,   3.32,  -0.12,   0.89,  -1.83,   0.72,   3.77
195502,   7.69,   4.05,   4.71,   9.29,   5.57,   2.99,   3.98,   4.12,   5.37,   6.24,   1.65,   3.33,   3.76,   6.25,   5.64,   1.66,   2.97,   3.25,   4.47,   5.01,   4.17,   2.42,   2.99,   2.40,   3.20
195503,  -0.40,   0.26,   0.23,  -1.44,   0.58,  -0.36,   0.44,  -0.42,  -1.39,   2.05,  -0.76,  -1.36,  -0.91,  -0.86,   2.41,  -0.66,  -1.35,  -0.58,   1.01,  -0.15,  -0.51,  -0.14,   0.66,  -1.07,   3.13
195504,   2.17,   1.81,   1.70,   3.66,   3.57,   1.61,   2.00,   3.92,   2.93,   1.01,   2.17,   1.49,   2.35,   1.38,   2.10,   2.84,   3.52,   2.87,   0.62,   1.97,   2.53,   2.00,   3.03,   5.21,   2.78
195505,   2.63,   0.96,  -0.47,  -0.68,  -0.53,   0.38,   0.77,  -0.53,  -0.38,   1.68,  -0.24,   0.90,   0.65,   1.10,   0.21,   0.26,   1.16,   0.95,   1.02,   1.72,   0.98,   0.33,   1.33,   3.27,   0.61
195506,   1.13,   1.07,   4.37,   4.84,   2.95,   1.37,   2.93,   2.08,   4.31,   4.64,   3.34,   2.55,   3.04,   3.49,   3.43,   2.19,   4.64,   4.76,   4.79,   3.39,   4.14,   5.68,   7.38,  10.17,  11.72
195507,   1.49,   0.13,   2.11,   2.18,   0.88,   1.07,   1.83,   1.59,   1.03,  -0.37,  -0.64,   0.03,   0.69,   0.43,   0.80,   1.46,  -0.06,   0.83,  -0.72,  -0.56,   0.37,   2.07,   2.48,   5.22,  -0.48
195508,  -1.34,   0.40,  -1.15,   0.64,   1.99,  -0.95,  -0.07,   0.17,   0.02,   0.64,   0.11,   0.90,   0.04,   1.22,   2.42,   0.21,  -0.38,   2.51,   0.24,   2.31,  -1.12,   0.39,   1.81,  -1.39,   2.36
195509,   0.11,   0.70,  -0.27,   0.63,   1.76,  -0.63,  -0.58,  -1.91,  -1.41,  -0.33,  -0.28,  -1.74,  -0.56,  -1.09,  -0.52,  -1.44,  -1.25,  -2.73,  -0.90,  -2.56,  -3.32,  -0.53,  -1.79,  -0.70,   3.06
195510,  -1.35,  -2.72,  -0.12,  -2.05,  -1.83,  -2.50,  -0.75,  -0.14,  -0.76,  -1.94,  -2.80,  -1.52,  -0.49,  -1.02,  -0.09,  -1.18,  -1.28,  -2.64,  -2.31,  -2.06,  -1.37,  -2.01,  -2.21,  -2.87,  -4.08
195511,   2.69,   1.46,   3.47,   4.08,   6.37,   6.64,   4.21,   3.99,   5.34,   7.31,   6.10,   3.66,   6.53,   5.50,   7.04,   4.53,   5.66,   5.82,   7.00,   9.60,   6.84,   3.49,   8.15,   8.84,   8.58
195512,   2.65,   3.32,   2.73,   2.59,   2.80,   2.37,   3.23,   0.76,   1.53,   1.50,   2.51,   2.32,   2.65,   2.99,   2.03,   2.59,   1.20,   1.73,   1.32,   2.75,   2.30,   1.77,   1.64,   2.85,  -0.91
195601,   0.91,   0.10,  -0.62,  -1.83,  -2.30,  -0.94,  -2.23,  -2.11,  -2.20,  -1.81,  -4.06,  -1.11,  -1.57,  -2.85,  -3.68,  -4.23,  -1.19,  -2.74,  -3.72,  -4.15,  -1.77,   0.66,  -1.53,  -3.33,  -4.61
195602,   2.08,   4.22,   2.61,   3.04,   4.42,   3.02,   2.33,   3.02,   2.43,   3.55,   3.08,   2.45,   3.56,   1.91,   5.15,   4.03,   2.33,   2.54,   3.38,   6.50,   2.30,   2.66,   3.31,   5.17,   4.40
195603,   2.33,   4.99,   4.92,   1.27,   5.24,   2.01,   4.45,   3.62,   5.93,   7.92,   2.66,   4.10,   6.27,   5.35,   6.26,   3.42,   4.21,   3.79,   7.08,   8.87,   6.12,   4.69,   5.88,   8.45,   7.94
195604,  -0.25,  -0.94,  -0.92,   0.25,   3.40,   0.24,  -1.59,   2.02,   0.93,   1.30,  -2.76,   0.12,  -1.61,   1.61,   2.15,  -1.99,  -0.72,  -0.19,   1.09,   4.24,  -1.57,  -0.01,  -0.92,  -0.32,   1.58
195605,  -5.29,  -3.43,  -3.65,  -5.28,  -2.91,  -4.43,  -3.93,  -4.10,  -5.51,  -5.15,  -4.55,  -3.42,  -2.63,  -3.56,  -3.57,  -3.24,  -2.42,  -1.80,  -4.56,  -5.30,  -4.19,  -1.92,  -4.23,  -5.80,  -6.20
195606,  -0.22,   0.34,   2.20,   1.18,   1.62,   0.51,   0.55,   0.53,   3.01,   2.42,   0.30,   2.00,   2.93,   3.27,   4.54,   1.92,   1.68,   1.32,   3.61,   5.81,   2.00,   2.16,   1.91,   4.93,   4.92
195607,   0.41,   1.51,   5.96,   3.48,   3.06,   3.59,   2.38,   2.85,   2.53,   6.53,   1.90,   3.50,   3.66,   4.88,   5.16,   4.58,   3.06,   3.92,   4.95,   6.09,   2.60,   3.94,   5.41,   4.93,   6.46
195608,   0.05,  -2.08,   0.74,  -1.87,  -4.11,  -3.05,  -0.77,  -1.72,   0.82,  -1.86,  -1.31,  -0.82,   0.03,  -2.09,  -2.49,  -1.99,  -3.29,  -0.98,  -3.71,  -2.59,  -1.46,  -2.89,  -1.09,  -4.44,  -4.55
195609,  -3.97,  -2.39,  -1.61,  -1.64,  -3.41,  -3.40,  -2.37,  -2.14,  -2.90,  -0.85,  -3.08,  -3.36,  -3.62,  -1.76,  -4.24,  -1.88,  -3.43,  -3.52,  -4.67,  -5.23,  -5.23,  -5.03,  -2.63,  -6.40,  -6.83
195610,  -1.01,  -0.12,   1.31,   0.37,   3.92,  -2.40,  -0.48,   1.01,   1.66,   3.41,  -0.59,   0.55,   1.04,   0.88,   2.15,  -1.09,  -0.46,   0.32,   1.03,   2.89,   1.40,   0.67,  -0.33,   1.57,   1.26
195611,  -1.54,  -0.58,  -0.26,   0.92,   2.84,  -1.70,   0.32,   0.45,   2.78,   0.45,   1.89,  -0.67,   0.53,   2.41,   2.71,  -0.56,  -0.81,   0.59,   0.13,   2.49,  -4.10,   0.42,  -0.79,   2.03,   2.14
195612,   0.11,  -0.52,   0.12,   3.48,   1.68,   1.26,   0.91,   1.28,   3.17,   6.21,   0.83,   0.94,   2.15,   3.87,   6.52,  -0.52,   2.16,   2.29,   2.78,   5.64,   3.36,   2.70,   2.81,   3.89,   4.98
195701,   4.65,   2.19,   4.29,   2.82,   1.33,   4.55,   1.93,   1.62,  -2.11,  -0.10,   2.00,   2.04,  -0.07,  -0.37,  -3.03,   1.06,  -0.50,  -1.40,  -1.25,  -2.66,  -4.11,  -2.28,  -3.18,  -3.31,  -6.80
195702,  -4.38,  -2.11,  -1.97,  -2.50,  -1.07,  -3.60,  -1.51,  -2.33,  -2.18,  -2.35,  -4.79,  -1.69,  -0.75,  -2.85,  -3.23,  -2.14,  -1.21,  -0.44,  -2.15,  -3.31,  -2.92,  -0.32,  -1.10,  -2.09,  -2.37
195703,   1.47,   0.79,   3.26,   1.56,   2.27,   1.55,   4.29,   2.06,   1.34,   0.93,   1.61,   2.85,   2.60,   2.81,   2.65,   2.61,   1.74,   1.94,   3.37,   1.99,   1.58,   2.41,   3.16,   1.85,   2.97
195704,   3.97,   2.12,   1.18,   2.29,   1.61,  -0.29,   2.47,   0.25,   2.94,   2.65,   1.17,   1.67,   1.81,   0.67,   6.08,   2.96,   2.67,   1.79,   3.16,   4.01,   3.95,   5.95,   4.49,   3.80,   6.25
195705,   1.55,   0.58,   2.39,  -1.10,  -0.06,   2.79,   0.82,   1.92,  -0.21,   3.14,   2.87,   1.16,   1.71,   1.79,   2.49,   3.01,   1.80,   1.47,   2.27,   4.03,   4.22,   3.20,   4.85,   3.53,   4.99
195706,  -1.32,  -1.85,   1.25,   2.59,   0.41,  -0.89,  -0.19,  -0.26,  -0.72,   0.71,  -1.82,  -1.17,  -1.24,  -1.88,  -0.96,  -0.37,  -1.75,  -3.05,  -1.71,   0.57,  -0.35,  -1.28,  -0.60,   0.35,  -0.45
195707,   1.00,  -0.45,  -0.14,   3.95,  -3.07,  -0.42,   1.35,   2.29,   0.82,  -2.17,  -0.73,   1.42,   0.50,   0.67,   0.11,  -0.29,   1.63,   0.25,  -0.12,   0.01,  -1.74,   2.93,   0.18,   1.51,   0.09
195708,  -6.50,  -2.87,  -1.56,  -4.60,  -2.66,  -7.31,  -4.33,  -2.76,  -3.85,  -4.25,  -5.88,  -5.72,  -3.84,  -3.70,  -6.81,  -8.37,  -4.72,  -3.57,  -4.22,  -8.16,  -6.29,  -4.05,  -2.74,  -5.51,  -5.81
195709,  -7.49,  -3.33,  -2.91,  -2.98,  -4.76,  -6.13,  -6.45,  -5.34,  -3.06,  -4.78,  -7.21,  -6.67,  -4.43,  -3.08,  -6.51,  -7.58,  -4.05,  -5.04,  -3.84,  -4.80,  -6.12,  -5.35,  -4.59,  -6.47,  -6.86
195710, -11.82,  -8.63,  -5.23,  -4.71,  -7.99,  -9.21,  -7.02,  -6.28,  -5.44,  -8.79,  -8.99,  -6.07,  -5.74,  -4.31,  -7.99,  -6.66,  -4.84,  -4.40,  -4.63,  -4.41,  -6.19,  -4.21,  -3.33,  -3.80,  -2.89
195711,   1.88,  -2.48,  -0.93,   1.67,   1.20,   1.14,   0.42,  -0.58,   0.14,   1.99,   1.45,   0.90,   3.36,   3.88,   4.85,   2.40,  -0.02,   3.47,   3.74,   6.20,   3.41,  -0.49,   1.66,   2.31,   5.94
195712, -12.73,  -5.21,  -4.28,  -1.67,  -1.52, -11.35,  -8.64,  -4.69,  -0.74,  -3.63,  -7.41,  -8.61,  -5.14,  -2.55,  -0.08, -10.53,  -7.24,  -2.71,   0.59,   0.09, -10.14,  -7.22,  -4.06,  -1.35,  -2.48
195801,  22.48,  15.30,  15.67,   9.90,   7.25,  17.92,  15.06,   8.51,   5.37,   7.69,  14.12,  11.45,  12.68,   9.56,   6.99,  12.34,  12.25,  10.32,   6.58,   4.65,   6.22,   5.49,   3.95,   3.69,   2.23
195802,  -4.72,  -1.65,  -3.01,   0.84,   0.24,  -4.05,  -1.91,   0.19,   1.83,   2.00,  -3.29,  -3.14,   0.49,   0.30,   1.96,  -4.23,  -3.59,  -1.55,   0.90,   1.76,  -3.30,  -2.72,  -1.87,  -1.67,  -0.33
195803,   3.65,   3.29,   5.26,   2.83,   5.57,   4.52,   4.19,   2.82,   1.65,   4.70,   5.60,   2.59,   1.31,   4.32,   3.41,   4.47,   4.09,   3.51,   2.62,   5.77,   8.37,   2.28,   3.55,   2.07,   3.42
195804,   6.56,   1.54,   3.04,  -0.02,   7.14,   2.06,   2.75,   4.10,   2.16,   5.48,   1.09,   0.93,   2.58,   1.81,   4.29,   3.34,   1.24,   2.32,   3.46,   3.54,  -0.45,   2.36,   5.75,   2.31,   2.94
195805,   6.06,   2.81,   6.80,   1.71,   6.91,   5.51,   3.74,   3.32,   4.06,   3.56,   5.07,   4.54,   4.06,   3.41,   5.36,   4.19,   3.12,   4.66,   2.57,   2.49,   3.11,   4.08,   0.76,   2.64,   1.06
195806,   6.28,   4.16,   1.93,   4.42,   2.63,   5.01,   3.29,   1.32,   2.10,   1.52,   2.82,   3.13,   1.99,   2.79,   2.48,   4.83,   3.18,   3.19,   2.18,   3.41,   4.86,   3.43,   2.85,   1.96,   2.87
195807,   7.50,   5.42,   3.75,   6.64,   5.66,   7.78,   5.49,   5.69,   2.99,   4.33,  12.09,   6.77,   6.90,   3.22,   2.06,   9.27,   8.16,   6.04,   3.00,   1.51,  11.01,   3.01,   6.52,   2.01,   1.78
195808,   2.39,   3.38,   4.36,   3.72,   6.83,   3.83,   2.59,   4.10,   2.51,   5.39,   1.21,   2.70,   2.40,   5.22,   3.60,   2.07,   3.18,   4.26,   3.19,   1.55,   3.11,   1.66,   1.90,   1.72,   0.44
195809,   7.72,   6.52,   6.84,   5.72,   2.17,   7.53,   5.57,   4.13,   4.59,   4.62,   4.60,   6.78,   5.39,   3.27,   5.83,   6.61,   3.82,   3.37,   4.26,   5.69,   5.01,   4.97,   4.53,   4.25,   5.61
195810,   1.73,   2.64,   3.21,  -0.17,   7.86,   4.17,   2.71,   1.77,   5.36,   6.87,   0.80,   1.45,   2.77,   4.04,   5.36,  -0.44,   0.19,   3.55,   4.07,   6.85,   1.02,   1.61,   3.21,   4.44,   4.00
195811,   4.19,   7.16,   0.72,   0.73,   9.06,   4.13,   5.19,   4.89,   7.04,   6.48,   1.00,   2.91,   2.91,   5.63,   3.86,   5.52,   3.57,   3.63,   3.61,   5.66,   2.15,   2.91,   2.84,   2.65,   6.33
195812,   3.49,   3.10,   4.56,   5.39,   4.47,   6.39,   2.78,   1.46,   4.24,   4.25,   3.42,   3.79,   1.99,   4.06,   2.59,   3.68,   4.47,   4.69,   3.08,   5.63,   3.96,   7.22,   5.90,   5.42,   6.99
195901,   3.80,   6.12,   9.38,  10.22,   7.32,   5.20,   7.12,   8.17,   4.97,   2.59,   4.17,   4.54,   4.12,   3.37,   4.68,   2.69,   2.77,   3.48,   2.05,   1.19,   0.36,   1.67,  -0.40,  -0.11,  -0.42
195902,   2.10,   2.30,   2.44,   6.20,   2.91,   2.87,   1.99,   2.27,   1.68,   5.33,   3.10,   0.66,   2.92,   4.88,   4.25,   2.44,   0.38,   1.86,   2.52,   7.26,  -1.56,   0.83,   2.21,  -0.51,   2.36
195903,   0.75,   2.24,   3.19,   0.60,   2.14,   0.90,   0.32,   2.12,   3.93,   2.92,   0.00,   0.40,   0.22,   0.94,   0.85,  -0.25,   0.72,   0.34,   1.62,   3.09,   1.16,   1.25,  -0.37,  -0.13,   0.79
195904,   0.23,  -0.03,   4.06,   2.03,   3.62,   1.16,   1.61,   0.88,   4.42,   3.51,   1.89,   1.33,   0.07,   5.25,   4.64,   1.12,   1.72,   2.53,   6.56,   6.41,   2.02,   3.07,   5.11,   5.07,   7.29
195905,   1.02,   0.26,   0.38,   3.05,  -0.21,   0.15,  -0.02,   0.20,   0.26,   1.70,  -0.43,   0.80,   2.76,  -1.05,   1.08,   1.46,   1.74,   0.89,   2.73,   0.07,  -0.30,   3.23,   0.43,   6.91,   0.63
195906,  -2.08,   0.84,   0.37,  -0.01,  -0.33,  -1.68,   1.24,   0.50,   1.35,   2.17,  -1.21,  -0.04,   0.09,   3.28,   1.89,   0.14,  -0.84,  -0.57,   1.76,   3.96,  -2.16,   0.71,  -0.47,  -0.02,   2.30
195907,   2.67,   2.18,   1.03,   2.89,   5.17,   2.28,   4.53,   1.84,   3.50,   5.20,   3.12,   1.59,   3.90,   4.88,   3.20,   1.48,   3.12,   1.81,   2.45,   3.32,   4.35,   3.78,   5.04,   3.66,  -0.29
195908,  -0.50,   2.31,   0.50,  -1.66,  -4.58,  -1.64,  -1.13,  -0.41,  -2.61,  -2.25,  -1.12,   0.20,  -1.26,  -1.46,  -1.56,  -3.20,  -0.30,  -0.34,  -1.89,  -3.17,  -2.94,   1.06,  -0.65,  -1.46,  -1.38
195909,  -4.92,  -4.68,  -4.06,  -4.96,  -4.32,  -5.21,  -4.51,  -2.71,  -5.73,  -3.49,  -5.84,  -4.18,  -5.63,  -3.05,  -3.05,  -5.11,  -4.35,  -4.46,  -5.43,  -5.18,  -7.00,  -3.36,  -3.52,  -4.46,  -4.40
195910,  -0.79,   2.02,   0.63,   0.72,   5.97,   0.98,   1.30,   1.48,   2.93,   6.63,  -0.90,   1.38,   1.68,   2.55,   4.25,  -0.81,   1.83,   0.94,   2.76,   7.23,   0.09,   2.13,   0.04,   2.20,   2.10
195911,  -1.42,   1.20,   2.74,   0.53,   1.04,   5.38,  -1.16,   1.68,   2.68,   4.45,  -1.00,   2.30,   0.04,   1.84,   2.45,   4.43,   0.41,   1.45,   2.43,   4.83,  -0.92,   1.40,   1.52,   1.31,   5.46
195912,   1.04,   3.24,   3.61,   3.77,   1.21,   0.73,   3.31,   0.98,   2.87,   4.78,   1.55,   1.33,   2.16,   2.54,   3.19,   1.13,   0.31,   2.18,   1.28,   0.66,   4.46,   1.69,   3.36,   4.07,   1.55
196001,   0.01,   0.31,   0.10,  -1.77,  -2.58,  -2.44,  -1.43,  -3.37,  -4.30,  -5.74,  -3.78,  -3.14,  -1.14,  -6.56,  -8.29,  -4.64,  -3.53,  -4.37,  -6.77,  -7.77,  -6.36,  -6.26,  -5.49,  -9.43,  -6.86
196002,  -0.26,   0.76,  -0.56,  -0.47,   1.79,   1.31,   1.54,   1.95,  -1.14,   5.28,  -3.58,  -0.09,   1.41,   0.57,   2.72,  -0.88,   0.89,   1.00,   2.94,   3.11,  -3.43,  -1.02,   3.42,   1.56,   2.62
196003,  -4.78,  -3.16,  -4.31,  -1.02,  -0.59,  -5.20,  -3.05,  -3.60,  -1.63,  -3.24,  -3.88,  -2.34,  -0.95,  -3.90,  -2.93,  -3.17,  -1.77,  -1.59,  -1.55,  -3.27,  -2.10,  -1.42,  -1.03,  -1.46,   0.71
196004,  -3.63,  -4.16,  -1.17,  -0.52,  -2.69,  -7.42,  -1.59,  -4.12,  -1.28,   1.46,  -5.02,  -1.81,  -2.48,  -2.87,  -1.94,  -2.36,  -1.61,   0.30,  -1.29,   0.22,  -3.10,  -2.69,  -1.01,  -1.82,   0.41
196005,  -1.75,  -1.38,  -1.22,   0.83,   4.87,   2.51,   1.40,   2.32,   4.68,   6.14,   0.26,   1.28,   1.74,   1.96,   1.84,   2.41,   0.45,   1.52,   2.40,   6.32,  -0.10,   0.65,   1.53,   2.88,   8.91
196006,   0.90,   0.78,   4.41,   3.28,   5.14,   2.27,   0.48,   1.57,  -0.06,   3.09,   2.89,   2.90,   1.09,   1.21,   5.02,   0.56,   1.31,   0.59,   3.94,   4.02,   3.32,   1.26,   2.79,   2.30,   2.96
196007,  -1.53,  -0.70,  -1.29,  -2.65,  -1.44,  -3.90,  -2.06,  -0.48,  -0.70,  -2.54,  -1.92,  -2.22,  -0.42,  -1.46,  -2.82,  -0.17,  -2.27,  -0.60,  -0.72,  -3.12,  -1.56,  -1.49,  -4.00,  -3.18,  -2.18
196008,   7.39,   5.46,   5.31,   2.94,   7.10,   1.09,   3.57,   2.02,   5.63,   6.06,   2.85,   2.98,   3.10,   4.86,   6.22,   4.52,   2.15,   3.00,   3.03,   2.98,   0.41,   2.67,   1.79,   3.62,   4.00
196009,  -9.48,  -5.42,  -4.85,  -0.39,  -5.28, -10.76,  -7.52,  -5.53,  -6.38,  -5.66,  -6.67,  -6.28,  -4.63,  -3.80,  -6.67,  -5.30,  -5.96,  -5.53,  -5.13,  -5.71,  -6.27,  -3.81,  -6.25,  -7.25,  -6.24
196010,  -4.88,  -3.24,  -1.70,  -1.62,  -1.70,  -5.90,  -3.27,  -2.50,  -2.06,  -3.49,  -6.05,  -1.70,  -1.45,  -0.58,  -3.24,  -3.52,  -2.20,  -0.56,  -1.18,  -1.92,  -0.43,  -0.79,  -0.31,   1.88,  -0.36
196011,   1.68,   0.70,   1.23,   3.13,   2.72,   2.95,   5.08,   2.26,   7.45,   7.61,   4.44,   3.30,   4.97,   7.36,   6.59,   6.09,   5.41,   6.53,   5.56,   7.45,   2.67,   1.61,   4.63,   5.52,   6.72
196012,   2.31,   4.32,   0.80,   3.92,   4.96,   2.69,   3.12,   3.55,   1.88,   2.84,   5.13,   3.50,   3.24,   3.28,   3.77,   6.28,   3.51,   5.25,   5.25,   4.93,   4.55,   2.63,   4.04,   4.75,   7.59
196101,  13.35,   8.61,   5.68,   9.11,   8.48,  13.17,   8.23,   7.51,   9.01,   7.06,  11.63,  12.34,   8.46,   6.95,   4.08,   8.58,  10.13,   7.25,   6.73,   6.54,   8.64,   6.15,   7.00,   4.85,   5.46
196102,   6.47,   6.25,   4.42,   8.41,   4.35,   9.31,   5.22,   7.09,   7.51,   9.83,   5.66,   5.92,   5.73,   5.12,   8.39,   4.38,   8.85,   3.61,   5.43,   6.30,   4.39,   1.27,   4.00,   3.00,   4.19
196103,   6.42,   5.51,   7.03,   5.62,   9.81,   1.92,   5.05,   6.10,   8.48,   7.69,   6.11,   3.40,   4.23,   2.84,   9.45,   2.14,   3.51,   3.20,   4.69,   7.06,   1.55,   0.87,   1.90,   1.30,   4.92
196104,  -0.77,   1.36,   2.47,   5.51,   5.13,   0.72,   1.61,   2.09,  -1.99,   4.08,  -1.65,  -1.68,   0.90,  -0.53,   1.67,  -3.51,  -3.63,  -0.11,   1.56,   1.79,  -3.38,  -1.13,   0.16,   2.88,   0.28
196105,   4.70,   5.42,   4.26,   8.84,   1.63,   6.18,   4.88,   2.47,   6.51,   1.42,   6.50,   4.92,   4.01,   5.14,   5.14,   4.79,   6.49,   3.42,   3.09,   2.18,   5.70,   1.22,   3.39,   0.95,   2.36
196106,  -6.19,  -4.30,  -1.03,  -5.67,  -6.91,  -6.42,  -5.06,  -4.35,  -4.41,  -6.90,  -5.87,  -3.99,  -4.67,  -4.14,  -3.86,  -5.95,  -3.44,  -2.88,  -3.46,  -3.96,  -3.53,  -1.85,  -1.88,  -3.06,  -1.87
196107,  -0.79,   0.81,  -0.78,   0.11,   2.17,   1.37,   0.38,   1.66,  -0.73,   1.04,   0.01,   1.17,   2.62,   0.65,   0.90,   1.54,   2.72,   1.94,   2.45,   0.98,   1.91,   3.69,   3.32,   4.29,   2.93
196108,  -0.27,   0.55,   0.81,   3.68,   3.26,   1.63,   0.11,   0.00,   0.23,   3.24,   0.13,   1.24,   1.69,   1.62,   2.34,   2.51,   4.02,   5.11,   1.93,   5.24,   2.70,   0.65,   3.12,   2.64,   6.28
196109,  -4.81,  -3.03,  -0.75,  -2.09,  -5.45,  -5.57,  -2.96,  -1.80,  -2.37,  -2.95,  -2.68,  -2.26,  -3.56,  -2.57,  -2.04,  -4.48,  -2.95,  -2.32,  -1.05,  -3.77,  -1.49,  -1.78,  -1.42,  -1.69,  -2.28
196110,   1.18,   1.22,   3.58,   3.14,   6.14,  -2.05,   2.43,   2.41,   2.61,   2.80,  -1.36,   0.73,   2.19,   1.63,   6.47,   0.93,   1.53,   3.06,   3.06,   4.87,   0.37,   2.43,   2.93,   2.97,   3.71
196111,   5.07,   2.95,   5.71,   5.95,   3.79,   5.16,   3.99,   5.83,   5.18,  11.25,   5.35,   3.72,   4.14,   4.86,   5.78,   2.01,   5.10,   3.14,   3.24,   6.02,   3.59,   3.73,   5.05,   5.79,   4.34
196112,   0.97,   0.11,   0.78,  -1.14,   1.01,   1.47,   0.23,  -0.26,  -0.71,  -0.76,   0.25,  -0.64,  -0.15,   0.76,  -2.05,   2.22,   0.91,  -0.54,  -3.17,  -1.40,   1.36,   0.43,   2.63,  -0.42,  -2.46
196201,   2.86,   4.30,   3.11,  -1.30,  -0.89,  -0.22,   1.88,   4.95,  -0.38,  -1.05,   2.32,  -1.33,  -2.64,  -2.28,  -4.21,  -2.00,  -1.76,  -1.61,  -0.51,  -4.32,  -4.10,  -3.67,  -3.42,  -3.78,  -6.76
196202,   0.63,   2.74,   3.59,   1.59,   0.60,   1.50,   2.80,  -0.08,   0.49,   1.04,   1.35,   0.83,   1.50,   1.30,   0.18,   0.78,   2.34,   2.31,   2.08,   1.56,  -0.28,   1.42,   4.26,   2.29,   1.02
