,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
196105,   5.86,   7.11,   4.57,   1.54,   2.41,   4.10,   4.28,   5.59,   6.61,   1.01,   5.39,   5.76,   5.17,   5.24,   4.71,   7.07,   6.21,   2.38,   4.70,   2.47,   1.03,   1.64,   4.50,   2.92,   1.14
196106,  -6.43,  -4.84,  -4.95,  -1.39,  -4.86,  -5.93,  -7.18,  -6.40,  -4.14,  -6.16,  -4.38,  -4.73,  -3.90,  -5.42,  -2.29,  -2.47,  -5.28,  -3.91,  -1.81,  -3.88,  -4.34,  -1.88,  -2.69,  -3.32,  -1.27
196107,   0.64,   1.22,   0.13,  -0.45,  -1.14,   0.00,   1.82,   1.41,   0.88,   0.31,  -1.01,   1.98,  -0.17,   4.37,   2.30,   1.36,   2.55,   0.64,   3.71,   1.94,   2.44,   4.38,   3.02,   5.23,   1.52
196108,   3.20,  -0.25,   1.73,   1.66,  -2.93,  -0.48,   4.00,  -0.63,   0.11,   1.50,   0.40,   1.19,   1.62,   2.48,   2.22,   3.08,   3.18,   3.32,   3.02,   5.30,   0.79,   0.89,   5.21,   1.53,   4.42
196109,  -5.89,  -3.58,  -2.45,  -0.83,  -3.02,  -4.13,  -1.30,  -2.33,  -3.14,  -4.52,  -4.45,  -3.42,  -1.11,  -0.63,  -3.07,  -5.72,  -4.52,  -1.99,  -1.42,  -0.84,  -5.97,  -2.06,  -1.08,  -0.31,  -1.04
196110,   0.81,   1.17,   4.13,   2.24,   4.24,   0.19,   1.48,   2.18,   0.46,   3.70,   0.21,  -0.11,   3.36,   2.01,   2.46,   0.93,   1.70,   4.04,   5.56,   3.73,   4.40,   1.90,   1.73,   3.15,   2.97
196111,   4.12,   3.66,   6.14,   4.47,   6.06,   4.52,   4.92,   5.34,   5.89,  10.95,   3.32,   3.24,   3.58,   3.87,   6.93,   5.29,   3.90,   3.37,   3.14,   4.33,   3.89,   5.13,   4.97,   3.53,   4.73
196112,  -0.62,   0.39,   0.52,  -1.42,   1.83,   2.90,   0.64,  -0.63,   0.11,  -2.09,   2.52,  -0.60,  -0.79,  -0.84,  -1.83,   0.03,   0.29,   0.62,  -1.72,  -2.38,   4.43,   2.89,  -2.07,   0.29,  -1.53
196201,   4.90,   0.25,  -0.33,   5.01,   0.60,   5.10,   3.20,   0.47,  -0.76,  -2.11,   1.82,  -1.44,  -0.26,  -2.67,  -4.77,   3.91,  -0.82,  -2.34,  -2.75,  -4.14,   2.02,  -2.48,  -2.90,  -3.67,  -6.66
196202,   1.81,   1.05,   4.06,   3.25,  -1.00,   2.19,   2.48,   1.81,  -0.43,   1.69,  -0.30,   2.16,   1.08,   1.62,   0.87,   4.02,   3.07,   0.83,   1.32,   1.04,   3.09,   2.26,   0.96,   2.54,   2.16
196203,  -1.09,  -0.04,   1.33,  -0.65,   0.61,  -2.60,  -0.79,  -0.21,   0.69,   0.80,  -0.97,  -0.39,   0.02,   0.34,  -2.29,  -2.27,  -1.54,  -1.15,   0.37,   0.36,  -1.72,   0.02,  -1.03,  -0.77,   0.34
196204,  -7.17,  -5.92,  -8.05,  -6.13, -10.64,  -7.21,  -8.57,  -5.56,  -7.40,  -8.88,  -8.74,  -4.57,  -4.60,  -6.61,  -4.37,  -7.20,  -4.52,  -5.45,  -5.31,  -7.56,  -3.71,  -5.97,  -6.38,  -5.81,  -7.13
196205, -11.94,  -9.21,  -8.43,  -8.72, -14.66,  -8.92,  -9.92, -10.55,  -7.89, -13.29, -10.05,  -9.23,  -7.92, -11.14, -12.32,  -7.46,  -5.53,  -7.97,  -8.67, -12.91,  -4.36,  -5.26,  -8.56,  -8.31, -10.34
196206,  -8.62,  -5.11,  -5.39,  -9.69,  -9.89,  -9.74,  -9.00,  -6.17,  -6.71, -10.16,  -9.16,  -7.33,  -5.85,  -6.39,  -9.48,  -7.09,  -6.82,  -7.15,  -8.28, -10.24,  -5.58,  -6.21,  -8.78,  -7.93, -11.34
196207,   9.89,   5.04,   8.76,   4.48,  11.95,   6.50,   7.89,   5.35,   7.02,   7.68,   8.81,   3.88,   3.09,   3.55,   6.62,   4.86,   2.42,   4.27,   5.42,   8.88,   4.80,   5.69,   5.62,   7.16,   8.92
196208,   2.15,   0.75,   0.79,   2.87,   3.00,   1.80,   1.99,   1.75,   2.06,   4.12,   1.69,   2.03,   2.13,   2.23,   4.15,   1.94,   2.09,   2.13,   2.34,   2.66,   2.32,   2.10,   2.33,   2.82,   2.00
196209,  -6.14,  -4.36,  -5.44,  -6.60, -10.26,  -8.54,  -7.31,  -6.78,  -3.32,  -6.50,  -7.01,  -4.62,  -5.19,  -4.30,  -7.98,  -7.22,  -5.24,  -3.73,  -3.37,  -6.72,  -2.64,  -3.29,  -3.23,  -5.37,  -7.23
196210,  -3.90,  -2.31,  -3.71,  -6.68,  -5.52,  -4.04,  -2.07,  -1.38,  -1.21,  -5.18,  -1.85,  -2.00,  -1.70,  -0.86,  -3.62,  -2.20,   0.50,   2.04,  -1.09,  -1.15,   0.82,   2.74,   1.30,   1.44,  -1.14
196211,  15.87,  14.85,  11.31,  13.58,  18.94,  17.01,  15.42,  12.89,  11.64,  19.29,  18.05,  12.41,  13.78,  10.76,  15.98,  17.25,  12.63,   9.68,  11.05,  14.80,  10.87,   9.82,  11.88,   8.54,  12.78
196212,  -3.34,  -1.68,  -1.19,  -0.84,  -5.37,  -5.03,  -4.07,  -1.39,   1.28,  -2.26,  -2.60,  -1.21,   0.64,   0.34,  -3.27,  -1.77,   1.68,   0.56,   1.56,   0.85,   3.49,   0.28,   2.63,   2.57,   0.24
196301,  11.79,  12.25,  10.72,   9.36,   9.89,  14.62,   7.45,   7.76,   9.89,   7.36,  10.38,   7.62,   8.23,   5.02,   6.90,   6.13,   5.74,   6.85,   5.84,   5.39,   4.11,   4.61,   5.41,   4.39,   4.59
196302,   0.05,  -1.76,  -0.17,  -1.58,  -0.74,   0.91,  -0.95,  -0.79,  -1.43,  -2.86,  -1.22,   0.08,  -0.86,   0.12,  -2.60,  -1.76,   0.36,  -0.51,  -1.56,  -3.72,  -2.16,  -2.92,  -2.79,  -1.25,  -3.22
196303,   1.15,   2.16,   0.58,   2.65,  -0.49,   2.21,   3.52,   1.97,   1.49,   0.41,   3.92,   1.86,   2.44,   0.07,   1.12,   2.85,   2.14,   2.04,   2.97,   1.38,   4.45,   4.61,   4.43,   3.71,   2.53
196304,   2.49,   2.71,   3.75,   2.22,   1.96,   3.85,   3.47,   2.68,   4.44,   3.33,   4.49,   3.93,   1.94,   3.02,   3.39,   2.39,   4.85,   5.33,   4.05,   4.67,   6.57,   5.49,   4.73,   3.14,   5.14
196305,   7.67,   5.43,   3.60,   2.06,   0.44,   5.98,   2.93,   5.51,   4.09,   1.45,   4.98,   5.70,   1.99,   7.08,   1.67,   3.79,   3.40,   1.56,   2.58,   3.88,   1.88,   1.67,   3.78,   0.55,   1.13
196306,  -2.25,  -2.31,  -1.59,  -2.19,   0.65,  -2.80,  -0.75,   0.31,  -0.23,  -1.36,  -3.13,  -1.16,  -1.74,  -3.30,  -0.88,  -2.82,  -1.52,  -1.89,  -1.46,  -1.40,  -1.15,  -2.08,  -2.45,  -0.28,  -2.40
196307,  -1.69,  -0.32,   0.83,  -0.42,   1.20,  -1.04,  -5.27,  -0.04,  -1.48,   0.58,  -1.51,  -2.11,  -1.43,  -0.51,  -1.34,  -3.23,  -2.41,  -1.19,  -0.32,  -1.48,  -1.13,   0.42,   1.12,   0.21,  -0.70
196308,   3.90,   3.86,   1.96,   2.52,   1.31,   6.64,   3.93,   5.64,   5.30,   6.52,   6.33,   5.08,   3.23,   5.34,   4.73,   7.33,   5.99,   5.13,   5.54,   4.89,   6.68,   5.40,   5.63,   4.79,   5.23
196309,  -1.19,  -1.76,  -0.57,  -0.76,  -2.69,  -2.28,  -1.49,  -0.43,  -2.41,  -2.18,  -1.08,  -0.93,  -1.72,  -0.85,  -3.27,  -2.51,  -0.81,  -1.95,  -2.49,  -3.08,  -0.40,  -2.27,  -0.77,  -3.32,   0.55
196310,   1.45,   3.39,   2.69,   1.01,   0.29,   0.65,   4.21,   2.88,   3.21,   3.97,   0.41,   4.12,   1.25,   2.83,   2.25,   3.72,   2.21,   0.58,   1.01,   0.79,   0.66,   2.40,   5.48,   1.35,   3.10
196311,  -0.22,  -2.54,  -1.00,  -0.44,  -0.41,  -0.76,   1.80,  -1.25,   1.14,  -2.44,  -1.32,  -2.59,  -0.85,  -3.04,  -0.43,   2.06,  -0.10,   0.06,  -1.20,  -0.09,   0.17,  -1.50,  -3.09,   0.67,   1.10
196312,  -0.36,  -2.81,   1.62,  -0.62,  -0.78,   1.82,   0.30,  -2.00,   1.10,   0.84,  -1.67,   1.46,   0.21,   1.72,   1.35,   4.65,   1.50,   2.12,   2.63,   1.98,   1.98,   3.13,   3.00,   2.89,   1.41
196401,   4.75,   4.83,   3.21,   1.03,   2.96,   4.60,   2.32,   1.22,   3.22,   4.02,   1.53,   1.32,   1.33,   3.40,   1.01,   2.01,   2.71,   0.98,   1.38,   0.81,   3.86,   1.17,   3.90,   2.95,   2.85
196402,   3.70,   4.49,   1.17,   1.64,   1.11,   6.62,   2.61,   2.27,   5.23,   2.66,   3.31,   3.31,   3.15,   2.37,   1.57,   4.54,   2.85,   4.71,   2.07,   2.06,   0.32,   2.41,   0.63,   2.17,   1.40
196403,   5.34,   4.12,   2.58,   2.88,   2.70,   8.37,   5.00,   1.27,   1.95,   2.75,   6.66,   4.89,   1.71,   2.18,   1.80,   7.57,   4.12,   3.85,   1.59,   1.65,   5.64,   3.00,   3.20,   0.20,   1.04
196404,  -1.57,  -1.97,   1.88,  -0.49,   0.01,   0.77,   0.38,   0.74,   1.24,   0.90,  -2.30,  -1.22,   0.63,  -0.13,  -0.92,   4.88,  -1.96,   0.58,   0.28,  -1.16,  -4.10,  -2.19,  -0.82,   2.39,   0.10
196405,   1.96,  -2.30,  -0.28,   0.04,   1.16,   2.40,   2.60,   1.82,   2.85,   0.30,   2.42,   2.49,   3.01,  -0.42,   1.62,   2.60,   0.33,   0.39,   2.92,   1.51,   1.13,   0.67,   0.61,   1.92,   2.02
196406,   2.01,  -1.41,   2.69,   1.96,   1.01,   1.78,   1.85,  -0.42,   1.22,   3.37,   2.33,   3.07,   1.83,   3.53,   2.97,   0.23,   2.89,   1.43,   2.01,   2.73,   0.78,   1.12,   1.22,   2.05,   1.50
196407,   4.12,   4.60,   4.16,   6.65,  -0.54,   3.11,   4.17,   2.69,   2.88,   0.71,   0.58,   3.91,   4.36,   2.32,   1.03,   0.25,   2.29,   3.43,   2.93,   2.07,  -0.14,   2.22,   2.66,   1.71,   2.49
196408,  -2.12,   0.63,   1.67,   0.48,  -2.57,  -1.05,  -2.06,  -0.70,  -1.17,   0.71,  -0.75,  -1.65,  -1.56,  -0.74,   0.90,  -0.99,   0.37,  -1.17,   0.99,   0.46,  -1.16,  -1.92,  -1.17,  -1.45,  -1.01
196409,   7.49,   3.89,   3.46,   2.62,   1.84,   6.81,   4.74,   3.10,   1.25,   0.46,   4.05,   4.13,   2.63,   4.28,   1.45,   5.58,   3.69,   4.05,   4.28,   4.05,   5.35,   6.06,   3.21,   1.70,   2.61
196410,   1.78,   1.36,   5.50,   1.00,   2.40,   0.30,   3.30,   0.70,   2.72,   0.32,   1.82,   1.46,   2.21,   3.66,   1.53,   1.60,   2.31,   1.62,   2.31,   1.34,  -1.68,   0.32,   1.98,   0.79,   0.85
196411,   1.41,   0.17,  -0.32,   2.87,  -3.59,  -0.83,  -2.67,  -0.52,  -0.86,  -0.61,  -1.40,   0.07,   0.28,   1.67,   1.33,  -2.83,  -0.99,   0.33,  -0.96,   1.41,  -3.13,  -0.15,   1.45,   1.94,  -0.64
196412,  -2.80,  -1.11,  -1.43,  -1.55,  -1.62,  -1.34,  -2.32,   0.35,  -2.47,   0.08,  -1.94,  -1.08,   0.49,  -0.83,  -0.10,   1.46,  -2.33,  -0.74,  -0.54,   0.26,  -1.62,  -0.45,   0.44,  -0.84,   1.77
196501,  10.54,   5.95,   4.78,   4.77,   7.49,   7.78,   7.10,   5.02,   6.32,   6.10,   5.19,   5.77,   5.14,   5.27,   6.39,  11.08,   5.21,   4.24,   5.91,   4.50,   4.26,   5.17,   6.36,   3.41,   1.40
196502,   2.96,   2.01,   2.58,   1.26,   1.96,   4.31,   2.20,   3.54,   3.10,   4.57,   6.09,   3.96,   4.38,   2.43,   3.25,   5.43,   3.52,   2.61,   1.80,   2.83,   4.11,   1.37,  -0.13,   0.58,  -0.79
196503,   3.21,   2.78,   0.83,   4.20,   4.84,   0.42,   0.54,   2.74,   1.48,  -0.08,  -1.26,   0.89,   1.14,   0.55,   0.08,   0.59,   0.05,  -0.20,   0.44,  -0.87,  -1.83,  -0.43,  -0.70,  -1.61,  -1.56
196504,   5.43,   7.35,   4.29,   2.34,   1.57,   6.72,   4.17,   3.01,   3.16,   5.09,   3.15,   3.80,   2.43,   3.82,   5.78,   3.43,   4.71,   4.30,   2.93,   3.05,   2.89,   3.80,   2.37,   2.19,   4.71
196505,  -0.53,  -2.78,  -1.18,   0.02,  -0.99,  -0.53,  -2.25,  -1.07,  -1.42,  -3.08,  -1.19,  -1.84,   0.72,  -1.29,  -0.24,  -1.83,  -1.01,  -0.22,  -1.28,   0.74,  -1.24,  -0.91,  -0.10,   0.88,  -1.32
196506,  -8.32,  -7.94,  -6.05,  -5.31,  -6.92, -10.20,  -7.03,  -8.08,  -7.75,  -8.14,  -9.27,  -7.59,  -7.60,  -7.26,  -7.69,  -7.76,  -8.55,  -6.81,  -6.44,  -7.81,  -5.98,  -5.06,  -5.32,  -4.16,  -3.41
196507,   2.94,   5.41,   3.56,   1.07,   4.58,   5.54,   2.86,   4.29,   2.71,   2.37,   3.39,   3.09,   2.69,   2.44,   6.49,   3.14,   4.18,   2.29,   3.88,   3.83,   1.72,   2.26,   2.00,   1.21,   0.71
196508,   4.54,   5.07,   0.09,   2.15,   2.70,   5.82,   4.39,   3.42,   4.64,   6.76,   7.94,   3.79,   3.93,   2.90,   6.33,   6.46,   4.27,   2.83,   2.94,   6.41,   3.82,   5.10,   2.67,   1.92,   1.70
196509,   4.82,   4.75,  -0.95,   5.80,   3.22,   5.75,   2.94,   2.15,   1.74,   1.84,   4.70,   3.85,   2.59,   2.01,   3.84,   6.26,   2.96,   2.13,   2.27,   4.12,   3.94,   5.05,   1.74,   2.30,   4.05
196510,   7.09,  10.00,   5.41,   3.88,   5.23,   6.54,   5.04,   4.96,   6.23,   4.83,   3.85,   4.43,   2.46,   4.87,   7.10,   5.08,   3.29,   3.49,   3.52,   4.49,   5.74,   4.24,   1.84,   0.80,   3.12
196511,   3.99,   0.48,   3.69,   4.13,   2.65,   7.53,   4.82,   2.72,   4.31,   2.94,   4.41,   3.55,   2.01,   2.56,   2.08,   5.20,   1.69,   1.46,   3.44,   4.70,   1.22,  -0.32,  -2.28,   0.17,  -0.61
196512,   6.84,   3.48,   5.82,   5.79,   6.08,   4.62,   3.64,   3.47,   5.57,   4.10,   1.97,   4.27,   2.43,   3.76,   4.77,   2.61,   3.06,   2.12,   0.56,   2.12,   3.00,   1.36,   0.16,   0.24,   1.05
196601,  10.42,   5.12,  10.61,   6.53,   7.78,   5.38,   6.18,   3.61,   4.28,   5.12,   4.51,   3.83,   3.27,   3.79,   2.89,   3.39,   5.06,   1.93,   2.93,   3.89,   3.04,   0.85,  -1.25,   0.25,   0.12
196602,   5.45,   4.13,   0.82,   2.72,   3.64,   4.79,   2.23,   1.03,   4.09,   5.19,   5.13,   0.16,  -0.28,   0.58,   0.33,   0.79,   4.09,   0.05,  -1.56,  -0.90,  -0.69,  -1.82,  -0.71,  -2.77,  -2.01
196603,  -1.09,   1.50,   3.70,  -2.52,  -4.23,  -2.86,  -3.05,  -2.99,  -1.35,  -3.25,  -2.67,  -4.45,  -2.69,  -1.31,  -1.96,  -2.30,  -2.72,  -2.31,  -3.17,  -0.25,  -1.55,  -2.67,  -2.80,  -0.10,  -3.08
196604,   5.31,   0.61,   3.93,   0.60,   3.61,   5.12,   3.38,   7.11,   5.14,   2.29,   4.16,   6.18,   2.23,   1.19,   3.83,   5.56,   2.58,   1.45,   1.58,   4.11,   4.50,   0.75,   3.45,   2.22,   0.75
196605, -11.21,  -6.95,  -6.50,  -7.28,  -9.19,  -9.45,  -8.27,  -6.25,  -6.50,  -9.41, -11.92,  -7.93,  -5.64,  -5.42, -10.71,  -9.40,  -7.12,  -6.37,  -5.26,  -6.96,  -4.27,  -3.84,  -4.32,  -4.51,  -5.24
196606,  -1.33,   0.14,   0.55,  -0.95,  -1.14,   1.01,   1.03,   0.35,  -1.81,  -0.32,   1.01,   1.28,  -1.50,  -1.71,  -3.96,   1.20,  -0.23,  -0.65,  -2.38,   0.43,   0.89,  -0.71,  -0.11,  -2.28,  -2.18
196607,  -2.62,   0.58,   3.06,  -1.19,  -2.07,  -3.15,  -0.38,  -1.80,   0.08,  -2.32,  -0.57,  -1.94,   0.01,  -0.63,  -1.27,  -2.17,  -1.77,  -0.57,  -0.64,  -2.18,   0.47,  -0.69,  -1.60,  -1.53,  -0.71
196608, -10.16,  -7.29,  -9.20, -11.65, -12.12,  -9.21, -10.61,  -9.13,  -9.22, -13.51,  -5.88,  -7.24,  -9.42,  -9.43, -11.52,  -6.25,  -7.79,  -7.87,  -8.53,  -9.43,  -4.45,  -6.87,  -5.89,  -7.02,  -8.27
196609,  -3.93,  -1.12,   0.07,  -1.33,  -1.45,  -1.85,  -1.35,  -2.07,  -3.46,   1.66,  -0.92,  -1.53,  -1.15,   0.27,  -2.13,  -1.00,  -2.03,   0.62,  -0.83,  -0.96,  -1.75,  -1.49,   0.37,  -0.76,  -0.23
196610,  -2.20,   2.64,  -0.79,  -3.41,   1.77,  -3.97,   0.93,   0.40,   1.67,  -0.13,   0.76,   1.23,   3.95,   3.80,   2.30,  -0.88,   5.10,   4.61,   2.15,   0.22,   4.75,   5.61,   8.16,   5.43,   3.98
196611,   7.17,   1.71,   4.40,   2.78,  -2.12,   5.07,   0.84,   1.23,   3.77,   3.52,   6.95,   1.02,   7.88,   3.79,   1.42,   1.80,   1.29,   1.72,   2.80,   9.14,  -0.47,   1.13,  -0.20,   2.02,   1.16
196612,  -0.24,   2.37,   0.64,   1.53,   0.77,   0.12,  -0.25,   1.84,   3.08,   2.80,   0.83,   2.86,  -0.18,   2.96,   2.66,   2.26,   2.53,   2.25,   1.15,   1.90,   0.02,   1.29,   1.77,  -1.99,  -0.27
196701,  20.16,  17.19,  13.99,  19.54,  20.44,  23.49,  15.84,  15.43,  14.99,  20.52,  19.66,  12.04,  14.70,  13.64,  16.13,  11.77,  11.52,   9.02,   8.75,  11.90,   7.37,   8.66,   5.01,   5.36,   9.19
196702,   5.27,   4.32,   2.62,   2.27,   0.75,   6.03,   2.46,   0.57,   3.61,  -0.60,   2.49,   2.22,   3.26,   0.81,  -0.44,  -0.06,  -0.14,   0.27,   0.77,  -0.34,   0.73,   2.40,   0.01,  -0.33,   1.40
196703,   5.71,   5.00,   5.76,   7.22,   7.01,   6.95,   5.04,   5.63,   5.08,   3.73,   3.36,   5.10,   6.43,   7.29,   5.15,   4.03,   5.14,   5.05,   6.78,   4.62,   3.99,   3.92,   2.44,   3.52,   5.56
196704,   4.02,   4.34,   3.24,   5.35,   4.43,   2.35,   2.05,   1.89,   4.43,   3.17,   1.94,   4.00,   2.54,   6.26,   4.83,   2.41,   2.61,   4.78,   6.02,   3.96,   0.04,   4.77,   4.89,   5.82,   5.23
196705,   0.55,  -1.52,  -0.22,   0.69,   1.45,  -6.02,  -3.18,  -0.63,   0.45,  -2.25,  -3.30,  -0.23,  -0.73,  -1.10,  -0.26,  -0.93,  -3.04,  -2.14,   0.26,  -2.32,  -5.17,  -4.16,  -4.18,  -5.63,  -6.00
196706,   7.75,   7.27,  13.89,   7.86,   7.38,   7.56,   8.06,   4.33,   7.39,   7.22,   5.01,   3.64,   4.39,   4.04,   4.80,   2.62,   1.66,   5.21,   3.57,   7.81,   2.59,   1.56,  -0.37,   3.05,   1.68
196707,   8.65,   7.45,  10.49,  11.99,  11.40,  11.20,  11.16,   6.65,   8.50,   6.37,   5.64,   7.42,   8.08,   7.63,   4.97,   7.13,   5.58,   5.28,   5.81,   6.43,  -1.14,   4.52,   4.78,   7.02,   4.11
196708,   0.25,   0.74,  -0.97,   0.78,  -1.91,  -1.81,  -1.56,   0.06,   1.06,   1.38,   0.81,   1.79,  -0.50,   0.68,  -0.92,   0.27,   0.15,   0.43,   1.59,  -2.05,  -0.99,   0.06,  -1.37,  -0.72,  -0.73
196709,   9.61,   6.56,   6.09,   6.03,   5.35,   2.23,   4.92,   4.88,   7.32,   6.01,   2.25,   1.21,   4.43,   5.05,   3.45,   3.16,   1.86,   1.51,   1.96,   3.27,   1.63,   2.28,   4.57,   4.09,   2.28
196710,  -0.17,  -0.26,  -2.07,  -2.91,  -4.97,  -2.36,  -3.41,  -0.19,  -1.57,  -4.95,  -2.85,  -0.72,  -5.30,  -3.81,  -5.47,  -5.99,  -4.29,  -3.91,  -3.46,  -4.80,  -3.59,  -5.78,  -2.39,  -0.39,  -2.30
196711,  -0.97,  -1.36,   0.70,  -0.54,   1.50,   1.46,  -1.64,   1.26,  -1.03,   1.53,   0.80,   0.18,  -0.76,   2.41,   1.57,   0.42,   0.68,   1.84,   2.28,   1.21,  -4.07,   0.79,   0.05,   1.84,   1.74
196712,  13.22,   8.04,   9.59,   8.96,   9.48,  10.05,  10.00,   7.09,   7.29,   7.22,   7.52,   2.79,   5.34,   6.98,   6.20,   6.44,   4.67,   3.07,   1.69,   1.80,   3.94,   2.82,   2.37,   2.24,   1.74
196801,   8.71,   3.37,   4.59,   1.90,   3.02,   2.69,   2.38,   3.23,  -0.09,  -1.45,   3.30,   0.65,  -0.52,  -0.54,  -5.39,  -0.29,  -0.31,  -1.71,  -2.47,  -5.29,  -2.06,  -0.61,  -4.81,  -4.79,  -9.04
196802,  -7.30,  -3.05,  -5.10,  -6.20,  -6.92,  -5.53,  -4.05,  -5.19,  -7.51,  -6.01,  -2.54,  -2.10,  -0.50,  -6.70,  -6.60,  -3.61,  -2.59,  -4.16,  -3.99,  -8.59,  -1.41,  -1.51,  -2.76,  -3.21,  -3.97
196803,  -1.30,  -3.09,  -1.55,  -0.94,  -1.80,  -0.75,  -2.03,  -2.10,  -0.83,  -1.78,  -0.90,  -0.35,  -1.82,   0.34,  -0.11,  -0.76,  -1.34,   0.08,   0.42,   2.56,  -1.80,  -0.93,  -0.08,   3.58,   3.04
196804,  15.21,  16.62,  16.17,  12.09,  17.15,  11.50,  11.11,  13.81,  14.82,  14.78,   8.11,   8.78,  10.47,  13.75,  17.93,   8.49,  10.35,   8.53,  13.04,  14.37,   6.45,   5.14,   8.53,  10.30,  10.92
196805,  14.36,  14.64,  11.12,  12.66,   9.20,   5.42,   6.53,  10.86,   6.60,  10.73,   4.81,   3.85,   4.87,   3.87,   7.03,   5.55,   2.80,   3.70,   2.19,   6.08,  -1.10,   1.17,   0.92,   2.75,   3.60
196806,   1.34,   2.19,   2.05,   2.48,  -1.31,   1.59,   1.81,   1.24,   0.15,  -1.65,   3.67,   3.81,   2.03,   1.28,   0.78,   3.33,   5.79,   3.33,   1.58,  -1.41,   3.43,   1.28,   1.46,  -0.28,  -0.99
196807,   2.43,  -3.36,  -1.51,  -4.73,  -5.92,   0.92,  -1.17,  -3.76,  -3.23,  -6.81,  -0.41,   1.90,  -2.22,  -5.57,  -7.36,  -0.32,  -1.11,  -3.91,  -5.02,  -5.83,   2.68,  -0.96,  -1.08,  -3.59,  -6.13
196808,   6.92,   5.23,   4.49,   3.75,   1.60,   3.12,   3.62,   4.87,   5.57,   2.56,   2.02,   3.35,   3.81,   5.51,   1.11,   2.25,   2.39,   2.38,   2.29,   0.66,   1.48,   1.31,   2.35,   1.31,   0.51
196809,   7.89,   7.65,   6.82,   7.56,   6.86,   6.15,   6.25,   5.49,   9.58,   5.37,   6.44,   3.37,   8.36,   6.67,   7.86,   5.55,   5.10,   4.78,   7.69,   7.55,   3.03,   4.58,   4.39,   2.76,   2.13
196810,  -0.18,   3.20,   0.57,   0.06,  -1.12,  -1.58,   5.03,   0.06,   2.09,  -0.88,   2.00,   0.29,   2.87,   3.52,   2.49,   1.87,   1.85,   0.71,   0.74,  -1.64,   1.94,   2.87,   2.21,  -2.72,  -1.40
196811,   6.25,   6.09,   8.04,   6.15,   9.17,   7.71,   7.69,   6.84,   9.38,   9.33,   7.52,  10.91,   9.20,   6.97,   7.19,   7.50,   7.75,   5.48,   6.48,   7.18,   5.47,   2.02,   6.09,   6.93,   7.91
196812,   2.12,   1.78,   2.80,   3.40,   2.24,  -4.24,  -1.34,   0.92,  -0.18,   2.60,  -3.53,  -0.57,   0.86,  -1.39,  -3.12,  -3.38,  -2.07,  -1.26,  -2.45,  -4.16,  -4.88,  -3.62,  -3.59,  -4.66,  -5.05
196901,  -1.15,  -0.87,  -0.69,  -0.22,  -0.54,   1.24,   2.73,  -0.44,  -1.25,  -2.10,   0.75,  -1.88,  -3.46,  -1.13,  -2.40,   1.57,  -0.45,  -1.04,  -0.11,  -2.98,   1.27,  -0.19,  -1.93,  -2.94,  -1.35
196902,  -9.75,  -9.19,  -8.63, -10.25, -10.84,  -7.72,  -7.45,  -9.50,  -8.26, -10.61,  -5.25,  -4.61,  -6.01,  -8.03,  -8.12,  -6.18,  -5.51,  -5.82,  -6.80,  -9.54,  -4.20,  -3.11,  -5.03,  -3.62,  -6.88
196903,   5.05,   1.03,   1.49,   1.42,   2.13,   1.93,   1.43,   2.66,   1.83,   0.02,  -1.18,   0.73,   3.06,   3.89,   0.67,   1.50,   1.30,   1.29,   3.28,   2.33,   0.84,   5.02,   6.05,   4.41,   1.63
196904,  -0.20,   2.13,   0.31,  -0.56,  -2.52,   2.19,   0.79,  -0.86,   0.05,   1.56,   0.99,   0.64,   0.13,   1.74,   0.88,   0.49,   0.39,   0.70,   2.48,   3.18,   3.30,   0.82,   3.23,   3.36,   1.01
196905,   3.74,   1.77,  -0.04,   0.49,   0.80,  -1.06,  -0.66,  -0.13,  -1.46,  -1.38,   1.27,   1.85,  -1.01,   1.19,   0.91,  -0.85,   1.66,   0.66,   0.01,  -1.90,   0.73,   0.86,  -0.32,   0.28,   0.69
196906, -10.32, -13.10, -12.34, -12.97, -15.64,  -9.58, -11.77, -10.61, -13.61, -13.58,  -7.27, -10.72,  -8.94, -10.39, -11.06,  -5.85,  -7.82,  -8.08,  -9.41, -10.60,  -5.69,  -7.74,  -5.55,  -1.45,  -4.19
196907, -10.34,  -8.37, -11.24, -10.68, -13.39,  -7.00,  -5.49,  -8.00, -10.70, -12.21,  -4.93,  -8.26,  -8.72,  -8.57, -11.73,  -4.76,  -6.33,  -5.37,  -8.73,  -9.65,  -6.01,  -6.69,  -5.08,  -3.98,  -7.10
196908,   2.95,   4.42,   4.59,   4.70,   4.68,   4.65,   2.25,   3.20,   7.03,   6.70,   0.43,   4.61,   8.10,   6.54,  12.83,   2.43,   4.04,   5.41,   7.75,   8.38,   1.68,   5.23,   5.49,   6.53,   8.48
